file_name,row,column,layer,ratio
R5.27.2006.jpeg,1200,800,3,1.5
R6.12.2009.jpeg,1500,1000,3,1.5
R1.15.2004.jpeg,1500,1000,3,1.5
R9.3.2008.jpeg,1500,1000,3,1.5
R7.2.2015.jpeg,1988,1325,3,1.500377358
R5.28.2008.jpeg,984,670,3,1.468656716
R9.67.2017.jpeg,2100,1400,3,1.5
R3.2.1997.jpeg,1600,1108,3,1.444043321
R3.95.2016.jpeg,1920,1280,3,1.5
R1.91.2015.jpeg,1080,720,3,1.5
R0.60.2017.jpeg,1874,1249,3,1.50040032
R7.18.2011.jpeg,1500,1000,3,1.5
R3.3.2001.jpeg,750,531,3,1.412429379
R8.39.2015.jpeg,1500,1000,3,1.5
R6.123.2016.jpeg,3000,2000,3,1.5
R7.53.2015.jpeg,1500,1000,3,1.5
R8.116.2016.jpeg,2835,1984,3,1.428931452
R4.6.2007.jpeg,2100,1400,3,1.5
R8.58.2015.jpeg,960,642,3,1.495327103
R4.6.1998.jpeg,750,504,3,1.488095238
R8.51.2017.jpeg,1500,1000,3,1.5
R2.62.2016.jpeg,875,640,3,1.3671875
R6.1.2012.jpeg,1500,1000,3,1.5
R0.6.2012.jpeg,1500,1000,3,1.5
R6.82.2016.jpeg,1500,1000,3,1.5
R4.21.2010.jpeg,1000,667,3,1.499250375
R3.6.2001.jpeg,847,560,3,1.5125
R0.23.2016.jpeg,2010,1340,3,1.5
R7.0.2002.jpeg,999,666,3,1.5
R5.118.2016.jpeg,1200,847,3,1.416765053
R0.35.2016.jpeg,2048,1428,3,1.434173669
R6.119.2016.jpeg,1500,1000,3,1.5
R2.72.2017.jpeg,1080,793,3,1.361916772
R8.31.2005.jpeg,1080,720,3,1.5
R5.8.2016.jpeg,960,672,3,1.428571429
R9.13.2002.jpeg,1500,1000,3,1.5
R4.9.2002.jpeg,924,666,3,1.387387387
R7.88.2016.jpeg,1830,1220,3,1.5
R6.21.2003.jpeg,1440,1016,3,1.417322835
R8.115.2016.jpeg,3000,2000,3,1.5
R4.8.2002.jpeg,852,580,3,1.468965517
R0.0.2010.jpeg,1500,1093,3,1.372369625
R1.7.2017.jpeg,1366,950,3,1.437894737
R3.55.2016.jpeg,1200,828,3,1.449275362
R1.21.2008.jpeg,885,666,3,1.328828829
R8.9.2002.jpeg,1500,1000,3,1.5
R4.37.2009.jpeg,1024,710,3,1.442253521
R8.44.2017.jpeg,1500,1000,3,1.5
R9.22.2016.jpeg,3000,2000,3,1.5
R7.4.1999.jpeg,1080,720,3,1.5
R0.104.2016.jpeg,816,544,3,1.5
R7.6.1998.jpeg,1050,700,3,1.5
R2.101.2016.jpeg,1800,1200,3,1.5
R7.64.2017.jpeg,3000,2000,3,1.5
R7.16.2016.jpeg,1500,1000,3,1.5
R6.10.2014.jpeg,1500,1000,3,1.5
R7.30.2009.jpeg,1500,1000,3,1.5
R2.15.2017.jpeg,1500,1000,3,1.5
R8.2.2005.jpeg,1500,1000,3,1.5
R0.31.2004.jpeg,2100,1400,3,1.5
R7.16.2002.jpeg,1000,667,3,1.499250375
R6.90.2016.jpeg,1500,1000,3,1.5
R3.58.2017.jpeg,750,500,3,1.5
R5.60.2015.jpeg,905,675,3,1.340740741
R4.40.2017.jpeg,1080,793,3,1.361916772
R0.1.2003.jpeg,750,534,3,1.404494382
R4.7.2001.jpeg,996,700,3,1.422857143
R8.109.2016.jpeg,3000,2000,3,1.5
R8.0.2013.jpeg,1500,1000,3,1.5
R8.16.2011.jpeg,1500,1000,3,1.5
R4.7.1997.jpeg,683,500,3,1.366
R9.4.2011.jpeg,2100,1400,3,1.5
R5.2.2001.jpeg,582,400,3,1.455
R9.30.2004.jpeg,1500,1000,3,1.5
R9.62.2017.jpeg,1500,1000,3,1.5
R3.101.2016.jpeg,2100,1400,3,1.5
R8.51.2016.jpeg,3000,2000,3,1.5
R9.51.2009.jpeg,1500,1000,3,1.5
R7.21.2017.jpeg,3000,2000,3,1.5
R6.84.2016.jpeg,1500,1000,3,1.5
R2.3.2003.jpeg,751,507,3,1.481262327
R2.28.2015.jpeg,1500,1000,3,1.5
R6.105.2016.jpeg,854,600,3,1.423333333
R8.55.2017.jpeg,1004,666,3,1.507507508
R6.86.2017.jpeg,1500,1000,3,1.5
R1.121.2016.jpeg,2160,1440,3,1.5
R3.11.2015.jpeg,1500,1125,3,1.333333333
R2.48.2017.jpeg,1000,699,3,1.430615165
R9.24.2015.jpeg,2100,1400,3,1.5
R0.40.2009.jpeg,1500,1000,3,1.5
R2.59.2016.jpeg,1000,700,3,1.428571429
R2.44.2015.jpeg,1440,960,3,1.5
R8.32.2006.jpeg,1500,1000,3,1.5
R4.25.2006.jpeg,1500,1000,3,1.5
R6.24.2003.jpeg,1200,800,3,1.5
R6.44.2016.jpeg,3000,2000,3,1.5
R3.25.2017.jpeg,1850,1242,3,1.489533011
R5.21.2017.jpeg,3000,2000,3,1.5
R0.10.2004.jpeg,900,619,3,1.453957997
R6.14.2015.jpeg,1500,1000,3,1.5
R1.42.2009.jpeg,2100,1400,3,1.5
R2.23.2010.jpeg,1500,1000,3,1.5
R0.95.2017.jpeg,2048,1433,3,1.429169574
R3.13.2000.jpeg,1404,976,3,1.43852459
R6.7.2015.jpeg,1500,1000,3,1.5
R1.49.2017.jpeg,750,500,3,1.5
R9.41.2015.jpeg,3000,2000,3,1.5
R1.17.2004.jpeg,1500,1000,3,1.5
R7.18.2006.jpeg,3000,2000,3,1.5
R5.1.2006.jpeg,1500,1000,3,1.5
R9.38.2009.jpeg,2897,1931,3,1.500258933
R3.19.2008.jpeg,1200,800,3,1.5
R0.32.2005.jpeg,2100,1468,3,1.430517711
R8.2.2001.jpeg,1500,1000,3,1.5
R5.4.2013.jpeg,2100,1400,3,1.5
R0.73.2015.jpeg,1500,1000,3,1.5
R0.11.2003.jpeg,780,520,3,1.5
R6.8.2012.jpeg,2100,1400,3,1.5
R9.65.2016.jpeg,3000,2000,3,1.5
R4.18.2006.jpeg,4140,2854,3,1.450595655
R4.54.2015.jpeg,2175,1535,3,1.416938111
R8.28.2015.jpeg,1500,1000,3,1.5
R9.15.2015.jpeg,2048,1366,3,1.499267936
R6.18.2011.jpeg,1500,1000,3,1.5
R5.4.2000.jpeg,750,500,3,1.5
R7.73.2016.jpeg,1969,1378,3,1.428882438
R0.41.2007.jpeg,1500,1015,3,1.477832512
R0.13.2001.jpeg,814,590,3,1.379661017
R7.11.2005.jpeg,1500,1000,3,1.5
R7.106.2016.jpeg,1512,1080,3,1.4
R0.4.2014.jpeg,960,672,3,1.428571429
R2.16.2003.jpeg,960,640,3,1.5
R8.34.2009.jpeg,1500,1000,3,1.5
R6.40.2017.jpeg,2000,1334,3,1.499250375
R6.8.2014.jpeg,2100,1400,3,1.5
R9.7.2013.jpeg,3000,2000,3,1.5
R8.18.2015.jpeg,2100,1400,3,1.5
R7.4.2017.jpeg,750,500,3,1.5
R2.26.2016.jpeg,750,500,3,1.5
R9.13.2016.jpeg,3000,2000,3,1.5
R0.4.1997.jpeg,1200,800,3,1.5
R8.31.2008.jpeg,1500,1000,3,1.5
R0.49.2016.jpeg,800,560,3,1.428571429
R6.32.2005.jpeg,2100,1400,3,1.5
R0.26.2005.jpeg,1080,720,3,1.5
R0.86.2016.jpeg,849,600,3,1.415
R5.21.2007.jpeg,1500,1000,3,1.5
R9.27.2008.jpeg,1500,1000,3,1.5
R5.6.2017.jpeg,1500,1000,3,1.5
R0.17.2011.jpeg,1500,1000,3,1.5
R5.7.2007.jpeg,1500,1000,3,1.5
R7.22.2016.jpeg,1000,700,3,1.428571429
R5.6.2004.jpeg,750,500,3,1.5
R0.35.2017.jpeg,1500,1000,3,1.5
R5.28.2004.jpeg,1500,1000,3,1.5
R4.25.2009.jpeg,1500,1000,3,1.5
R3.45.2017.jpeg,1500,1000,3,1.5
R8.41.2006.jpeg,1500,1000,3,1.5
R9.50.2017.jpeg,1500,1000,3,1.5
R3.40.2008.jpeg,2124,1523,3,1.39461589
R6.4.2017.jpeg,800,533,3,1.500938086
R7.1.2001.jpeg,900,600,3,1.5
R0.20.2009.jpeg,1500,1000,3,1.5
R7.16.2005.jpeg,1500,1000,3,1.5
R0.6.2008.jpeg,1477,1000,3,1.477
R5.27.2009.jpeg,1500,1000,3,1.5
R9.12.2003.jpeg,1500,1000,3,1.5
R5.4.2016.jpeg,1500,1000,3,1.5
R0.9.2012.jpeg,960,648,3,1.481481481
R5.7.2008.jpeg,1156,800,3,1.445
R2.125.2016.jpeg,3000,2000,3,1.5
R3.18.2004.jpeg,2100,1400,3,1.5
R1.11.2000.jpeg,737,494,3,1.491902834
R2.23.2007.jpeg,988,666,3,1.483483483
R3.3.2013.jpeg,2100,1400,3,1.5
R9.30.2008.jpeg,2400,1600,3,1.5
R4.10.2009.jpeg,1500,1000,3,1.5
R4.1.2001.jpeg,1536,1037,3,1.481195757
R9.27.2016.jpeg,1500,1000,3,1.5
R3.7.2010.jpeg,1500,1000,3,1.5
R9.16.2017.jpeg,3000,2000,3,1.5
R4.10.2010.jpeg,1500,1000,3,1.5
R5.85.2015.jpeg,1500,1000,3,1.5
R4.31.2008.jpeg,1500,1000,3,1.5
R7.34.2007.jpeg,1500,1000,3,1.5
R5.5.2014.jpeg,2100,1400,3,1.5
R7.9.2017.jpeg,1500,1000,3,1.5
R5.28.2015.jpeg,3000,2000,3,1.5
R5.24.2017.jpeg,1200,842,3,1.425178147
R1.1.2002.jpeg,750,500,3,1.5
R0.30.2004.jpeg,1015,736,3,1.379076087
R6.1.2017.jpeg,1080,756,3,1.428571429
R1.16.2009.jpeg,1445,1000,3,1.445
R0.2.2017.jpeg,1440,960,3,1.5
R7.2.1997.jpeg,2100,1400,3,1.5
R4.80.2017.jpeg,3000,2000,3,1.5
R0.100.2016.jpeg,1181,788,3,1.498730964
R2.8.2007.jpeg,1500,1000,3,1.5
R1.54.2016.jpeg,1500,1014,3,1.479289941
R2.9.2017.jpeg,960,640,3,1.5
R1.7.2012.jpeg,2100,1400,3,1.5
R5.4.2008.jpeg,900,600,3,1.5
R8.72.2017.jpeg,1500,1000,3,1.5
R2.0.1997.jpeg,750,500,3,1.5
R2.39.2007.jpeg,1747,1290,3,1.354263566
R0.0.2012.jpeg,1200,851,3,1.410105758
R5.104.2016.jpeg,1920,1280,3,1.5
R2.114.2016.jpeg,1500,1000,3,1.5
R0.12.2013.jpeg,1500,1000,3,1.5
R7.69.2017.jpeg,1500,1000,3,1.5
R4.8.1999.jpeg,1440,960,3,1.5
R2.103.2016.jpeg,1080,803,3,1.344956413
R7.49.2015.jpeg,2400,1600,3,1.5
R7.4.1997.jpeg,1500,1000,3,1.5
R1.6.2001.jpeg,750,500,3,1.5
R1.43.2015.jpeg,960,672,3,1.428571429
R7.8.2006.jpeg,1500,1000,3,1.5
R2.13.2009.jpeg,1500,1000,3,1.5
R8.5.1997.jpeg,1500,1000,3,1.5
R3.38.2006.jpeg,921,645,3,1.427906977
R9.84.2016.jpeg,3000,2000,3,1.5
R6.4.2006.jpeg,1500,1000,3,1.5
R9.57.2015.jpeg,1206,820,3,1.470731707
R3.64.2016.jpeg,1500,1000,3,1.5
R3.14.2002.jpeg,1500,1000,3,1.5
R1.9.2006.jpeg,1500,1034,3,1.450676983
R8.6.2000.jpeg,700,484,3,1.446280992
R9.11.2013.jpeg,2100,1400,3,1.5
R1.24.2015.jpeg,1007,680,3,1.480882353
R4.3.2010.jpeg,1500,1000,3,1.5
R6.6.2001.jpeg,1500,1000,3,1.5
R3.5.2009.jpeg,999,666,3,1.5
R0.22.2008.jpeg,1500,1000,3,1.5
R4.40.2015.jpeg,3000,2000,3,1.5
R0.14.1999.jpeg,750,526,3,1.425855513
R2.5.2016.jpeg,1200,831,3,1.444043321
R0.1.2002.jpeg,960,640,3,1.5
R2.13.2010.jpeg,1500,1000,3,1.5
R0.24.2015.jpeg,773,549,3,1.408014572
R5.11.2008.jpeg,1500,1000,3,1.5
R8.15.2001.jpeg,755,513,3,1.471734893
R2.30.2005.jpeg,945,666,3,1.418918919
R9.17.2014.jpeg,2100,1400,3,1.5
R8.34.2008.jpeg,1500,1000,3,1.5
R4.14.2004.jpeg,1500,1000,3,1.5
R6.21.2007.jpeg,1500,1000,3,1.5
R6.37.2008.jpeg,1500,1000,3,1.5
R6.16.2007.jpeg,1500,1000,3,1.5
R4.22.2006.jpeg,1500,1000,3,1.5
R6.15.2005.jpeg,1500,1053,3,1.424501425
R5.33.2007.jpeg,1400,1031,3,1.357904947
R3.33.2004.jpeg,750,500,3,1.5
R5.69.2017.jpeg,3000,2000,3,1.5
R8.92.2017.jpeg,2046,1364,3,1.5
R5.7.2003.jpeg,1500,1000,3,1.5
R9.12.2017.jpeg,3000,2000,3,1.5
R0.5.2001.jpeg,1500,1052,3,1.425855513
R1.29.2008.jpeg,1600,1080,3,1.481481481
R5.55.2017.jpeg,3000,2000,3,1.5
R8.19.2007.jpeg,1500,1000,3,1.5
R7.3.2003.jpeg,1500,1000,3,1.5
R3.14.2006.jpeg,1500,1000,3,1.5
R3.68.2015.jpeg,1500,1000,3,1.5
R4.84.2016.jpeg,750,525,3,1.428571429
R1.0.2007.jpeg,1200,800,3,1.5
R6.77.2017.jpeg,3000,2000,3,1.5
R1.2.2017.jpeg,1395,930,3,1.5
R8.84.2015.jpeg,1500,1000,3,1.5
R6.43.2007.jpeg,1500,1000,3,1.5
R1.48.2009.jpeg,998,666,3,1.498498498
R2.29.2016.jpeg,1229,800,3,1.53625
R0.10.2001.jpeg,792,612,3,1.294117647
R1.56.2015.jpeg,2835,1890,3,1.5
R9.11.2012.jpeg,1500,1000,3,1.5
R1.74.2017.jpeg,1080,763,3,1.415465269
R9.39.2009.jpeg,1500,1000,3,1.5
R6.4.2004.jpeg,1500,1000,3,1.5
R0.69.2015.jpeg,2048,1452,3,1.41046832
R6.13.2010.jpeg,1500,1000,3,1.5
R0.10.2011.jpeg,750,500,3,1.5
R0.52.2017.jpeg,1500,1000,3,1.5
R2.35.2005.jpeg,768,576,3,1.333333333
R5.28.2003.jpeg,1800,1200,3,1.5
R7.43.2017.jpeg,1429,1000,3,1.429
R1.7.2002.jpeg,1500,1000,3,1.5
R3.4.2008.jpeg,939,666,3,1.40990991
R3.19.2006.jpeg,750,500,3,1.5
R8.9.2014.jpeg,1500,1000,3,1.5
R5.70.2017.jpeg,1200,800,3,1.5
R7.4.2015.jpeg,3000,2000,3,1.5
R5.4.2007.jpeg,1500,1000,3,1.5
R5.5.2005.jpeg,1200,850,3,1.411764706
R3.29.2006.jpeg,1333,1000,3,1.333
R6.53.2017.jpeg,960,669,3,1.434977578
R0.41.2017.jpeg,1500,1000,3,1.5
R6.45.2009.jpeg,2048,1382,3,1.481910275
R5.5.1997.jpeg,750,500,3,1.5
R6.47.2015.jpeg,1500,1000,3,1.5
R1.23.2007.jpeg,1410,1000,3,1.41
R7.80.2016.jpeg,2100,1400,3,1.5
R2.11.2002.jpeg,1050,700,3,1.5
R4.20.2003.jpeg,1500,1000,3,1.5
R8.20.2007.jpeg,1500,1000,3,1.5
R0.8.2013.jpeg,3000,2000,3,1.5
R9.0.2004.jpeg,1500,1000,3,1.5
R6.10.2011.jpeg,1500,1000,3,1.5
R0.15.1999.jpeg,750,500,3,1.5
R3.112.2016.jpeg,1200,800,3,1.5
R9.21.2006.jpeg,1500,1000,3,1.5
R7.22.2006.jpeg,1500,1000,3,1.5
R4.97.2016.jpeg,3000,2000,3,1.5
R5.28.2006.jpeg,2100,1400,3,1.5
R3.9.1997.jpeg,1816,1280,3,1.41875
R8.2.1998.jpeg,1500,1000,3,1.5
R5.24.2015.jpeg,1500,1000,3,1.5
R7.37.2017.jpeg,1714,1143,3,1.499562555
R6.14.2005.jpeg,1200,800,3,1.5
R6.35.2015.jpeg,3000,2000,3,1.5
R8.13.2015.jpeg,1500,1000,3,1.5
R2.11.1998.jpeg,1500,1000,3,1.5
R4.92.2016.jpeg,3000,2000,3,1.5
R6.40.2006.jpeg,1500,1000,3,1.5
R3.1.2010.jpeg,764,631,3,1.210776545
R9.2.2015.jpeg,2100,1400,3,1.5
R5.22.2016.jpeg,1500,1000,3,1.5
R5.86.2017.jpeg,1500,1000,3,1.5
R0.0.2005.jpeg,1185,790,3,1.5
R5.9.2011.jpeg,1500,1000,3,1.5
R3.6.2010.jpeg,2560,1920,3,1.333333333
R5.16.2010.jpeg,3000,2000,3,1.5
R5.46.2016.jpeg,750,500,3,1.5
R2.35.2009.jpeg,2175,1450,3,1.5
R1.50.2017.jpeg,1500,1012,3,1.482213439
R6.33.2016.jpeg,1500,1000,3,1.5
R2.6.1999.jpeg,750,500,3,1.5
R7.74.2016.jpeg,960,666,3,1.441441441
R6.17.2003.jpeg,1500,1000,3,1.5
R5.69.2016.jpeg,1080,810,3,1.333333333
R7.35.2007.jpeg,1080,744,3,1.451612903
R3.10.2015.jpeg,1500,1000,3,1.5
R4.66.2016.jpeg,3000,2000,3,1.5
R9.9.2000.jpeg,780,522,3,1.494252874
R0.7.2008.jpeg,2048,1382,3,1.481910275
R9.88.2017.jpeg,1000,666,3,1.501501502
R7.15.2006.jpeg,2100,1400,3,1.5
R6.53.2016.jpeg,900,600,3,1.5
R7.108.2016.jpeg,2000,1350,3,1.481481481
R4.17.2004.jpeg,1500,1000,3,1.5
R1.37.2008.jpeg,987,666,3,1.481981982
R7.4.2003.jpeg,1200,800,3,1.5
R8.48.2015.jpeg,1500,1000,3,1.5
R2.21.2006.jpeg,1092,793,3,1.37704918
R2.9.2015.jpeg,1312,935,3,1.403208556
R9.39.2008.jpeg,1500,1000,3,1.5
R0.16.2005.jpeg,1200,800,3,1.5
R7.5.2014.jpeg,2100,1400,3,1.5
R3.11.2017.jpeg,1090,779,3,1.399229782
R5.25.2005.jpeg,1500,1000,3,1.5
R3.31.2009.jpeg,1500,1000,3,1.5
R2.10.2011.jpeg,1080,720,3,1.5
R8.40.2017.jpeg,1500,1000,3,1.5
R9.8.2017.jpeg,3000,2000,3,1.5
R4.1.2005.jpeg,800,550,3,1.454545455
R3.26.2005.jpeg,900,600,3,1.5
R3.2.2000.jpeg,1415,1024,3,1.381835938
R2.19.2006.jpeg,1000,690,3,1.449275362
R4.72.2015.jpeg,1150,800,3,1.4375
R0.89.2017.jpeg,2100,1400,3,1.5
R5.3.2000.jpeg,993,662,3,1.5
R0.0.2017.jpeg,800,600,3,1.333333333
R5.23.2003.jpeg,1273,900,3,1.414444444
R6.13.2002.jpeg,700,488,3,1.43442623
R9.66.2015.jpeg,1500,1000,3,1.5
R8.66.2016.jpeg,1481,987,3,1.500506586
R0.0.2013.jpeg,2100,1400,3,1.5
R3.29.2016.jpeg,755,511,3,1.477495108
R8.8.2001.jpeg,750,500,3,1.5
R3.38.2009.jpeg,2700,1800,3,1.5
R1.8.2003.jpeg,2100,1400,3,1.5
R9.1.2015.jpeg,3000,2000,3,1.5
R4.35.2017.jpeg,1280,914,3,1.400437637
R3.5.2006.jpeg,1500,1000,3,1.5
R7.26.2016.jpeg,1000,700,3,1.428571429
R3.20.2017.jpeg,750,500,3,1.5
R2.82.2015.jpeg,1500,1012,3,1.482213439
R0.42.2015.jpeg,3000,2000,3,1.5
R3.82.2017.jpeg,750,500,3,1.5
R6.34.2007.jpeg,3000,2000,3,1.5
R7.17.2011.jpeg,1500,1000,3,1.5
R8.8.2008.jpeg,750,500,3,1.5
R4.44.2009.jpeg,1500,1000,3,1.5
R2.16.2007.jpeg,1500,1000,3,1.5
R8.107.2016.jpeg,1418,1000,3,1.418
R6.7.2016.jpeg,1370,913,3,1.500547645
R2.34.2006.jpeg,750,528,3,1.420454545
R2.69.2015.jpeg,1054,703,3,1.499288762
R3.9.2015.jpeg,987,700,3,1.41
R8.56.2016.jpeg,1500,1000,3,1.5
R9.79.2016.jpeg,1500,1000,3,1.5
R7.14.2004.jpeg,1500,1000,3,1.5
R8.19.2017.jpeg,3000,2000,3,1.5
R9.18.2011.jpeg,1500,1000,3,1.5
R3.97.2016.jpeg,2100,1400,3,1.5
R7.110.2016.jpeg,1500,1000,3,1.5
R4.11.2013.jpeg,1500,1000,3,1.5
R3.27.2004.jpeg,1500,1000,3,1.5
R4.4.2003.jpeg,1500,1000,3,1.5
R9.7.2009.jpeg,1500,1000,3,1.5
R9.2.1999.jpeg,1500,1000,3,1.5
R5.68.2016.jpeg,889,600,3,1.481666667
R9.7.2003.jpeg,1500,1000,3,1.5
R6.44.2015.jpeg,1000,680,3,1.470588235
R3.1.1998.jpeg,1500,1000,3,1.5
R3.60.2017.jpeg,3000,2000,3,1.5
R0.32.2008.jpeg,750,500,3,1.5
R4.1.2011.jpeg,750,500,3,1.5
R2.24.2004.jpeg,1500,1000,3,1.5
R0.29.2008.jpeg,750,500,3,1.5
R9.55.2017.jpeg,3000,2000,3,1.5
R2.2.2003.jpeg,933,670,3,1.392537313
R9.5.2001.jpeg,1192,754,3,1.580901857
R9.119.2016.jpeg,2143,1429,3,1.499650105
R3.16.2003.jpeg,1500,1000,3,1.5
R1.2.2002.jpeg,2127,1418,3,1.5
R2.14.2000.jpeg,1500,1000,3,1.5
R3.32.2004.jpeg,1050,700,3,1.5
R6.31.2017.jpeg,1500,1000,3,1.5
R9.64.2017.jpeg,1500,1000,3,1.5
R0.38.2008.jpeg,1160,800,3,1.45
R3.11.2001.jpeg,1007,672,3,1.498511905
R9.88.2016.jpeg,3000,2000,3,1.5
R5.4.2001.jpeg,601,420,3,1.430952381
R8.11.2008.jpeg,1500,1000,3,1.5
R1.12.2017.jpeg,1417,1000,3,1.417
R2.46.2016.jpeg,1275,850,3,1.5
R5.120.2016.jpeg,854,600,3,1.423333333
R9.39.2017.jpeg,3000,2000,3,1.5
R3.13.2016.jpeg,1426,1000,3,1.426
R5.8.2003.jpeg,1500,1000,3,1.5
R4.83.2015.jpeg,2250,1500,3,1.5
R6.79.2015.jpeg,3000,2000,3,1.5
R9.35.2015.jpeg,1500,1000,3,1.5
R8.37.2007.jpeg,755,509,3,1.483300589
R4.15.2000.jpeg,939,700,3,1.341428571
R8.8.2003.jpeg,1500,1000,3,1.5
R8.8.2016.jpeg,3000,2000,3,1.5
R8.0.2017.jpeg,1500,1000,3,1.5
R8.0.2001.jpeg,1500,1000,3,1.5
R0.7.2015.jpeg,2857,2000,3,1.4285
R0.47.2015.jpeg,3000,2000,3,1.5
R8.81.2017.jpeg,1500,1000,3,1.5
R2.25.2017.jpeg,750,531,3,1.412429379
R7.11.2010.jpeg,1500,1000,3,1.5
R2.3.2008.jpeg,1500,1041,3,1.44092219
R7.119.2016.jpeg,1500,1000,3,1.5
R2.55.2016.jpeg,2100,1400,3,1.5
R0.42.2009.jpeg,800,600,3,1.333333333
R7.26.2007.jpeg,1500,1000,3,1.5
R3.34.2004.jpeg,750,500,3,1.5
R9.40.2009.jpeg,1500,1000,3,1.5
R1.3.2006.jpeg,1432,1000,3,1.432
R3.32.2006.jpeg,3000,2000,3,1.5
R9.27.2007.jpeg,1500,1000,3,1.5
R3.12.2011.jpeg,1500,1000,3,1.5
R7.20.2008.jpeg,1500,1000,3,1.5
R3.74.2015.jpeg,2100,1400,3,1.5
R5.7.2017.jpeg,750,500,3,1.5
R4.43.2009.jpeg,1500,1000,3,1.5
R7.17.2015.jpeg,2100,1400,3,1.5
R6.78.2017.jpeg,1500,1000,3,1.5
R7.18.2009.jpeg,1500,1000,3,1.5
R1.41.2006.jpeg,827,581,3,1.423407917
R6.4.2012.jpeg,1500,1000,3,1.5
R6.17.2005.jpeg,1200,800,3,1.5
R5.11.2010.jpeg,1500,1000,3,1.5
R1.10.2009.jpeg,1500,1000,3,1.5
R7.6.1999.jpeg,1200,800,3,1.5
R8.30.2009.jpeg,2250,1500,3,1.5
R7.90.2016.jpeg,3000,2000,3,1.5
R2.70.2015.jpeg,1858,1301,3,1.428132206
R3.67.2017.jpeg,3000,2000,3,1.5
R4.20.2007.jpeg,1500,1013,3,1.480750247
R3.97.2015.jpeg,1000,667,3,1.499250375
R7.22.2010.jpeg,1500,1000,3,1.5
R3.7.2005.jpeg,1500,1000,3,1.5
R7.13.2014.jpeg,2100,1400,3,1.5
R0.47.2016.jpeg,2100,1400,3,1.5
R8.13.1997.jpeg,1200,800,3,1.5
R9.14.2007.jpeg,1500,1000,3,1.5
R5.51.2009.jpeg,1500,1000,3,1.5
R2.126.2016.jpeg,1466,1000,3,1.466
R9.36.2006.jpeg,1500,1000,3,1.5
R6.42.2007.jpeg,1500,1000,3,1.5
R0.30.2015.jpeg,2715,2000,3,1.3575
R3.38.2015.jpeg,1600,1080,3,1.481481481
R0.18.2017.jpeg,800,561,3,1.426024955
R8.7.2017.jpeg,1500,1000,3,1.5
R1.103.2016.jpeg,1500,1000,3,1.5
R1.88.2017.jpeg,3000,2000,3,1.5
R7.6.2016.jpeg,750,500,3,1.5
R7.42.2016.jpeg,1500,1000,3,1.5
R9.10.2008.jpeg,1500,1000,3,1.5
R5.83.2017.jpeg,1280,843,3,1.518386714
R1.65.2015.jpeg,1490,1000,3,1.49
R5.1.2007.jpeg,2100,1400,3,1.5
R4.78.2017.jpeg,2000,1333,3,1.500375094
R3.91.2017.jpeg,1200,851,3,1.410105758
R3.86.2015.jpeg,3000,2000,3,1.5
R0.27.2016.jpeg,1950,1300,3,1.5
R1.40.2016.jpeg,768,546,3,1.406593407
R2.1.2014.jpeg,2880,1920,3,1.5
R0.101.2015.jpeg,1481,1000,3,1.481
R6.85.2015.jpeg,1500,1000,3,1.5
R5.41.2017.jpeg,2100,1400,3,1.5
R0.19.2017.jpeg,1000,702,3,1.424501425
R4.96.2016.jpeg,889,600,3,1.481666667
R3.12.2007.jpeg,1500,1000,3,1.5
R8.7.2003.jpeg,1500,1000,3,1.5
R6.29.2007.jpeg,1500,1000,3,1.5
R3.13.2010.jpeg,1500,1000,3,1.5
R0.26.2003.jpeg,640,432,3,1.481481481
R3.0.2015.jpeg,1500,1000,3,1.5
R6.51.2016.jpeg,1500,1000,3,1.5
R1.35.2015.jpeg,750,500,3,1.5
R5.38.2006.jpeg,1500,1000,3,1.5
R4.2.2004.jpeg,2160,1440,3,1.5
R2.21.2016.jpeg,2250,1500,3,1.5
R7.12.2011.jpeg,1500,1000,3,1.5
R3.23.2015.jpeg,1500,1000,3,1.5
R0.1.2007.jpeg,700,472,3,1.483050847
R2.1.2010.jpeg,1500,1000,3,1.5
R5.27.2004.jpeg,1200,800,3,1.5
R9.20.2009.jpeg,1500,1000,3,1.5
R8.110.2016.jpeg,3000,2000,3,1.5
R0.1.2010.jpeg,1500,1000,3,1.5
R7.76.2017.jpeg,1500,1000,3,1.5
R6.18.2005.jpeg,1500,1000,3,1.5
R2.45.2015.jpeg,3000,2000,3,1.5
R2.14.2007.jpeg,1500,1000,3,1.5
R2.17.2011.jpeg,1500,1000,3,1.5
R6.7.2002.jpeg,1788,1138,3,1.571177504
R7.9.2002.jpeg,1500,1000,3,1.5
R6.8.1997.jpeg,652,439,3,1.485193622
R3.15.2008.jpeg,1000,749,3,1.335113485
R1.1.2011.jpeg,1500,1000,3,1.5
R3.15.2000.jpeg,936,666,3,1.405405405
R1.16.2007.jpeg,1500,1000,3,1.5
R5.41.2015.jpeg,1200,800,3,1.5
R0.18.2011.jpeg,1500,1000,3,1.5
R8.34.2016.jpeg,3000,2000,3,1.5
R1.69.2016.jpeg,800,600,3,1.333333333
R2.4.2009.jpeg,1500,1037,3,1.446480231
R6.7.2000.jpeg,750,530,3,1.41509434
R1.35.2005.jpeg,1476,984,3,1.5
R1.31.2009.jpeg,1500,1000,3,1.5
R0.3.2016.jpeg,1000,672,3,1.488095238
R1.38.2016.jpeg,1818,1212,3,1.5
R4.22.2007.jpeg,1500,1000,3,1.5
